customer_id,region,usage_type,daily_usage_liters,system_uptime_percent,reduction_percent,days_since_maintenance,complaint_count,maintenance_urgency,cluster_label,cluster_description,recommendation,install_month
CUST_4828,Mumbai,Agricultural,2154,94.19,79.17,38,0,0.4,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_4829,Pune,Agricultural,1660,96.65,45.88,39,5,0.4,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_4830,Mumbai,Residential,1331,95.54,71.85,100,5,1.05,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4831,Pune,Residential,1766,83.0,76.46,54,2,0.65,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_4832,Pune,Residential,2264,92.76,94.73,21,5,0.23,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-01
CUST_4833,Pune,Residential,838,72.93,94.8,6,3,0.08,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_4834,Pune,Agricultural,1119,71.21,87.88,94,4,1.32,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4835,Pune,Industrial,1981,92.6,48.19,58,1,0.63,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4836,Mumbai,Residential,3462,82.76,92.66,48,2,0.58,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_4837,Pune,Residential,571,99.87,75.63,85,2,0.85,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_4838,Mumbai,Residential,1328,72.92,85.04,106,3,1.45,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4839,Pune,Industrial,3965,95.67,65.36,53,3,0.55,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_4840,Nashik,Residential,2222,84.4,60.98,6,3,0.07,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4841,Pune,Industrial,1542,94.81,68.16,76,3,0.8,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_4842,Nashik,Agricultural,1441,94.51,52.34,114,1,1.21,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_4843,Pune,Agricultural,892,97.48,62.85,74,3,0.76,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_4844,Pune,Agricultural,3323,78.94,87.88,13,2,0.16,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4845,Pune,Industrial,1905,98.49,46.9,5,2,0.05,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4846,Nashik,Residential,414,74.55,52.54,73,5,0.98,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_4847,Nashik,Residential,2610,72.46,51.26,107,4,1.48,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4848,Pune,Residential,3677,82.95,65.15,13,2,0.16,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_4849,Mumbai,Residential,1977,94.85,94.85,18,2,0.19,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-02
CUST_4850,Pune,Residential,1745,84.2,53.67,31,1,0.37,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4851,Nashik,Industrial,506,94.88,52.27,13,5,0.14,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_4852,Pune,Agricultural,3994,91.89,90.75,40,2,0.44,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-04
CUST_4853,Nashik,Residential,2650,76.28,89.1,97,0,1.27,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4854,Nashik,Agricultural,411,98.47,46.61,88,2,0.89,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_4855,Nashik,Industrial,1740,71.82,82.59,83,4,1.16,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4856,Pune,Industrial,3926,96.95,77.77,104,4,1.07,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4857,Nashik,Residential,2182,79.13,83.39,7,5,0.09,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4858,Nashik,Industrial,3656,85.0,69.73,27,5,0.32,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_4859,Pune,Agricultural,484,82.67,94.57,114,3,1.38,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_4860,Nashik,Residential,2064,75.16,47.19,77,1,1.02,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_4861,Pune,Residential,1200,80.74,56.72,34,4,0.42,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4862,Nashik,Agricultural,520,75.79,64.83,23,0,0.3,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_4863,Mumbai,Residential,1767,76.12,67.49,106,0,1.39,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4864,Mumbai,Residential,3488,75.61,91.07,71,3,0.94,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4865,Nashik,Agricultural,1393,84.67,73.0,54,1,0.64,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_4866,Mumbai,Residential,3245,93.94,47.26,52,1,0.55,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_4867,Pune,Residential,3441,87.07,65.39,7,5,0.08,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_4868,Mumbai,Agricultural,2969,96.8,65.82,102,2,1.05,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4869,Nashik,Industrial,2774,89.1,93.27,70,0,0.79,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_4870,Nashik,Agricultural,2991,90.68,74.96,31,0,0.34,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_4871,Pune,Residential,2915,90.03,76.78,91,0,1.01,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_4872,Nashik,Agricultural,2312,83.48,80.66,110,0,1.32,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4873,Pune,Residential,2790,90.68,83.5,100,4,1.1,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4874,Mumbai,Residential,900,72.09,76.75,115,1,1.6,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4875,Mumbai,Agricultural,1460,95.8,56.86,103,2,1.08,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_4876,Pune,Residential,803,93.33,88.7,44,4,0.47,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-01
CUST_4877,Pune,Industrial,2478,77.36,81.61,22,1,0.28,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4878,Nashik,Residential,517,93.04,82.09,31,3,0.33,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-03
CUST_4879,Mumbai,Agricultural,3035,70.38,94.83,15,0,0.21,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_4880,Pune,Industrial,2518,76.52,85.13,43,2,0.56,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4881,Mumbai,Industrial,1798,71.95,86.46,23,1,0.32,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_4882,Pune,Residential,911,93.41,92.57,93,3,1.0,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-05
CUST_4883,Mumbai,Agricultural,3339,92.68,52.56,11,0,0.12,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4884,Nashik,Residential,1452,94.41,69.89,99,3,1.05,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4885,Mumbai,Residential,356,70.13,74.03,61,3,0.87,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_4886,Mumbai,Agricultural,1504,85.04,61.46,6,4,0.07,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_4887,Mumbai,Agricultural,545,91.15,86.97,42,3,0.46,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-01
CUST_4888,Mumbai,Residential,443,74.66,83.12,9,4,0.12,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_4889,Mumbai,Industrial,3422,89.49,81.04,82,5,0.92,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-05
CUST_4890,Nashik,Residential,667,72.52,94.86,86,4,1.19,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_4891,Pune,Industrial,1782,75.44,57.97,40,3,0.53,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4892,Mumbai,Residential,2565,84.27,81.77,72,1,0.85,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_4893,Nashik,Agricultural,915,89.61,72.57,92,3,1.03,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4894,Mumbai,Industrial,3938,74.38,60.65,81,3,1.09,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4895,Mumbai,Agricultural,3628,75.56,53.03,89,1,1.18,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4896,Pune,Agricultural,2181,76.13,89.79,61,0,0.8,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_4897,Mumbai,Agricultural,3527,77.16,74.77,101,2,1.31,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4898,Nashik,Agricultural,1888,76.8,86.25,24,5,0.31,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4899,Nashik,Agricultural,2789,81.85,72.27,9,0,0.11,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-01
CUST_4900,Pune,Residential,3188,89.61,56.0,28,3,0.31,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_4901,Mumbai,Industrial,3303,83.14,61.88,103,0,1.24,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
CUST_4902,Nashik,Residential,998,93.28,64.08,34,2,0.36,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-06
CUST_4903,Mumbai,Residential,1175,91.58,93.65,32,0,0.35,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-05
CUST_4904,Mumbai,Residential,1985,73.8,45.28,57,2,0.77,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_4905,Mumbai,Agricultural,3123,71.47,94.28,55,0,0.77,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4906,Pune,Residential,3109,96.34,94.02,113,4,1.17,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_4907,Mumbai,Industrial,1244,72.39,94.81,11,3,0.15,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-02
CUST_4908,Nashik,Residential,1222,74.45,68.83,46,2,0.62,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4909,Mumbai,Agricultural,3282,70.66,93.19,39,5,0.55,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4910,Nashik,Industrial,2046,88.85,64.78,98,3,1.1,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4911,Mumbai,Industrial,324,87.47,46.31,38,4,0.43,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_4912,Nashik,Industrial,3153,99.61,56.22,107,0,1.07,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4913,Nashik,Industrial,1987,96.61,92.26,77,3,0.8,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-03
CUST_4914,Mumbai,Residential,1859,82.33,45.69,80,0,0.97,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-02
CUST_4915,Mumbai,Agricultural,3111,81.15,72.3,58,0,0.71,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4916,Nashik,Industrial,1383,78.91,48.78,33,3,0.42,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-01
CUST_4917,Pune,Industrial,3838,74.57,59.32,14,2,0.19,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4918,Mumbai,Agricultural,733,74.14,49.4,31,2,0.42,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4919,Pune,Residential,3226,73.97,87.98,87,3,1.18,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4920,Mumbai,Industrial,1389,73.42,74.55,17,2,0.23,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4921,Mumbai,Residential,3257,77.22,90.11,46,1,0.6,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-05
CUST_4922,Mumbai,Residential,2912,79.2,79.42,41,0,0.52,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-04
CUST_4923,Mumbai,Residential,2251,98.85,93.55,65,3,0.66,Efficient User,Customer with strong uptime and excellent water quality,Offer loyalty upgrade,2024-01
CUST_4924,Pune,Residential,2453,87.35,70.49,100,5,1.14,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-03
CUST_4925,Mumbai,Industrial,395,99.63,76.94,83,4,0.83,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4926,Nashik,Industrial,3922,81.17,73.82,25,3,0.31,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-03
CUST_4927,Nashik,Residential,467,83.73,69.21,7,3,0.08,Low Performer,Customer with average performance and low efficiency,Suggest usage optimization or upgrade,2024-04
CUST_4928,Pune,Residential,2389,79.74,87.3,12,0,0.15,Maintenance Risk,Customer with poor uptime and delayed maintenance,Schedule urgent maintenance,2024-06
